PC1,PC2,dx_id,cluster,Cluster Option
1.2262609935474267,1.7377289699481466,99CR2IA,3,3 clusters
1.153203997243129,-3.782691186925549,99CR2ID,2,3 clusters
-3.093160350751459,-2.449337848680676,99CR2IE,2,3 clusters
0.9198713950871639,2.9450108151842724,99CR2IF,3,3 clusters
-2.887345691107302,0.5629042726124538,99CR2II,2,3 clusters
3.571200952478857,2.4902423513052696,99CR2IJ,1,3 clusters
-2.6895590997853875,-1.0813067255103437,99CR2IL,2,3 clusters
-0.5328702911484229,4.99247769565212,99CR2IM,3,3 clusters
0.6815972978521476,4.065183103593275,99CR2IN,3,3 clusters
2.2797706908071285,0.6967254331479191,99CR2IO,1,3 clusters
0.3736701722202932,-0.2634294607539272,99CR2IP,2,3 clusters
-1.71202488615078,-0.3066879921465517,99CR2IQ,2,3 clusters
1.4175791884575444,0.38130554899440733,99CR2IR,1,3 clusters
-2.749990156500335,-7.461735585708833,99CR2IS,2,3 clusters
0.5645717115278617,1.8751987926334175,99CR2IU,3,3 clusters
1.1847389046257322,-3.665905654736217,99CR2IV,2,3 clusters
4.643239834369231,2.5426028038777293,99CR2IY,1,3 clusters
-1.2859525209668639,-3.063471929098504,99CR2J0,2,3 clusters
-2.0421096898060123,1.0245659189635812,99CR2J2,3,3 clusters
3.041362361835648,-3.47084555593501,99CR2NM,1,3 clusters
4.038692461608898,-0.41601166811557494,99CR2NN,1,3 clusters
-3.9895008656654527,-4.023040166913188,99CR2NP,2,3 clusters
-3.812855815885773,-5.554296630906345,99CR2NR,2,3 clusters
0.6282824810906772,-2.145900066253122,99CR2NT,2,3 clusters
-2.3403856361637203,3.9794628833868577,99CR2NU,3,3 clusters
4.100386118400564,0.8602116225258767,99CR2NV,1,3 clusters
-5.8412134703895084,-2.1771940088753783,99CR2NW,2,3 clusters
-1.7810343453464612,-3.910031113454349,99CR2NX,2,3 clusters
1.7747824421772334,-0.5586542910191832,99CR2NY,1,3 clusters
-0.7727630732354454,-0.042076619504883006,99CR2NZ,2,3 clusters
-7.887045887197765,-2.5115649087176872,99CR2O0,2,3 clusters
-4.411753677744818,-4.878523879516947,99CR2O1,2,3 clusters
-0.17913169341325147,4.424277160201898,99CR2O2,3,3 clusters
4.392046120317588,1.2415853886963757,99CR2O3,1,3 clusters
-1.6950050305974464,1.9280594101507422,99CR2O4,3,3 clusters
-8.749091925517666,-0.4443764021859451,99CR2O5,2,3 clusters
-0.9085013902797017,-1.5942020488374746,99CR2O7,2,3 clusters
0.06045576411128013,-1.5778026617255771,99CR2O9,2,3 clusters
-1.9306967371371344,-2.796256657797688,99CR2OA,2,3 clusters
2.257595859910884,-0.07563264706985343,99CR2OB,1,3 clusters
-4.889150588128168,2.4987379291535396,99CR2OE,3,3 clusters
1.2213388642719505,-1.122978831662677,99CR2OF,2,3 clusters
2.851228380979688,-2.1666766972311065,99CR2OG,1,3 clusters
3.1634455948810793,-1.047774514524253,99CR2OH,1,3 clusters
3.413473179948033,-2.726459344960834,99CR2OI,1,3 clusters
2.0980539417715915,-0.11195136672156178,99CR2OJ,1,3 clusters
-3.7134633788374667,-1.7638671978318308,99CR2OL,2,3 clusters
0.09641096401076431,-3.1518287556626525,99CR2OM,2,3 clusters
1.5125738692918154,3.2150833675239743,99CR2ON,3,3 clusters
-0.3115812839668345,-2.1854328045979314,99CR2OO,2,3 clusters
-1.6609449565836192,-4.918215614076108,99CR2OQ,2,3 clusters
-3.266459242351122,-1.8353855208177121,99CR2PE,2,3 clusters
-3.798495097506729,-3.287395015266671,99CR2PH,2,3 clusters
7.0400363182334,0.8408928854812626,99CR2PI,1,3 clusters
-0.8767748444481474,-0.9554274999699246,99CR2PJ,2,3 clusters
3.165656070590423,2.0086566533380354,99CR2PL,1,3 clusters
1.0198261714027317,-3.2628357175682194,99CR2PT,2,3 clusters
-0.343589628855482,-2.473055066789601,99CR2Q6,2,3 clusters
0.3438714757351187,5.052099477452404,99CR2QU,3,3 clusters
3.1215627731377884,-1.450343317335842,99CR2QW,1,3 clusters
-1.984579452937736,4.303186963158056,99CR3IM,3,3 clusters
-1.449814528226082,3.1969286158937766,99CR3IS,3,3 clusters
-3.972049648872418,-2.7090665730692782,99CR3IT,2,3 clusters
-0.926741576582054,-1.1996467954105086,99CR3IU,2,3 clusters
0.21066083554377713,2.726085822609984,99CR3IV,3,3 clusters
-6.327184519793695,-0.5703830584442736,99CR3IW,3,3 clusters
-0.5162615429576919,3.6329446082167136,99CR3IX,3,3 clusters
-0.8568922986797237,5.20955767079153,99CR3IY,3,3 clusters
-1.6253318696281778,-5.342367097213065,99CR3J0,2,3 clusters
5.855553974390627,-2.9135271594498686,99CR3J1,1,3 clusters
-2.612278706503079,-0.30054209855877173,99CR3J2,2,3 clusters
0.16479813247780645,0.17898447795871486,99CR3J3,2,3 clusters
-5.062816109841221,-0.9243343131434145,99CR3J4,2,3 clusters
1.2493759854422848,0.2032769606471597,99CR3J5,1,3 clusters
-1.7757665095291526,0.1512263053264272,99CR3J6,2,3 clusters
-3.11704712374316,-3.1040068699973644,99CR3J7,2,3 clusters
2.0576908263640004,0.6643614656813641,99CR3JA,1,3 clusters
-3.850009090263747,1.1450002635862901,99CR3JB,3,3 clusters
-3.861870727884174,3.3769863295630596,99CR3JD,3,3 clusters
0.9309809347715345,-0.7022793736884829,99CR3JF,2,3 clusters
-2.934793749518307,-1.5760651940575623,99CR3JG,2,3 clusters
1.1965270503440215,0.3916765492599149,99CR3JI,1,3 clusters
-1.4702723899511032,-0.14195607154404627,99CR3JJ,2,3 clusters
0.6636488939960781,-0.2337486785042173,99CR3JK,2,3 clusters
-3.7852229622083398,-0.5579647446734649,99CR3JL,2,3 clusters
0.11215725639181959,-3.091006402094276,99CR3JM,2,3 clusters
-1.8837960645836334,2.033401430713984,99CR3JN,3,3 clusters
-0.4089893310524912,2.4265525439213493,99CR3JO,3,3 clusters
0.8562200190352519,1.8033878798169816,99CR3JP,3,3 clusters
-0.6020911059000322,-0.039449196377899474,99CR3JQ,2,3 clusters
-0.2710479331013788,-1.1341006057051073,99CR3JR,2,3 clusters
-0.5213564452336038,-2.6034802896686573,99CR3JS,2,3 clusters
2.2861166912669404,3.3259099373556675,99CR3JT,3,3 clusters
-4.060020486736488,0.7220734587111509,99CR3JU,2,3 clusters
0.6247252343421419,5.096607406000446,99CR3JV,3,3 clusters
-4.634797279921749,-1.6877837425235045,99CR3JX,2,3 clusters
4.300224437978542,1.8287371384384619,99CR3JY,1,3 clusters
-6.260449906312761,0.2654184042845402,99CR3JZ,2,3 clusters
-4.424600882708149,-5.529110552587188,99CR3K1,2,3 clusters
4.4286611184330305,-1.6137944495085332,99CR3K2,1,3 clusters
-2.3761385635812533,4.918229050470807,99CR3K3,3,3 clusters
-3.9772299240051705,-5.44570460551018,99CR3K5,2,3 clusters
4.051489065342629,3.9372703974681564,99CR3K6,1,3 clusters
2.448189221152384,-0.24795093434081547,99CR3K7,1,3 clusters
1.9808020480474926,-0.4309071959405638,99CR3K8,1,3 clusters
-0.9945554127572737,-3.0818477980391807,99CR3K9,2,3 clusters
3.1452984096869003,1.2520429107647604,99CR3KA,1,3 clusters
8.864627903906788,4.777896920972978,99CR3KB,1,3 clusters
-2.9102171127846086,1.4151839914397315,99CR3KC,3,3 clusters
0.10072060825070793,-1.1177194334767095,99CR3KD,2,3 clusters
-1.9035014516516664,8.11795407472476,99CR3KF,3,3 clusters
-0.6942180136555753,-0.9017395597368084,99CR3KH,2,3 clusters
-0.6102862492082223,-1.3305557830636974,99CR3KI,2,3 clusters
1.5702949629843759,3.2428282952397165,99CR3KJ,3,3 clusters
-0.40269954202311786,-3.0759773937556427,99CR3KK,2,3 clusters
0.9076302642060504,3.0037029939678783,99CR3KL,3,3 clusters
4.452540680096156,0.01829495720929577,99CR3KM,1,3 clusters
-4.2820202942999295,-4.575621156052551,99CR3KN,2,3 clusters
-1.4509917049745686,-0.4108564521227152,99CR3KO,2,3 clusters
-2.8331005889323326,-4.726164588235197,99CR3KP,2,3 clusters
-3.7374184240968615,-3.6573407263911597,99CR3KQ,2,3 clusters
0.6258666869342174,-0.7948313740155176,99CR3KR,2,3 clusters
-1.1180964150327584,-1.0196383312100423,99CR3KS,2,3 clusters
-5.338539294890386,-1.0622000393330333,99CR3KT,2,3 clusters
-0.5331755305393068,-2.3001349093711894,99CR3KW,2,3 clusters
-4.634441960953984,-3.8244036838203943,99CR3KZ,2,3 clusters
1.9637194335913972,-2.255881037724807,99CR3L0,1,3 clusters
0.24397738342106487,-1.204032878025949,99CR3L2,2,3 clusters
-0.20244952040595987,3.1705272818619017,99CR3L3,3,3 clusters
0.6585126875417382,-0.7160592383184956,99CR3L4,2,3 clusters
-0.6981369739070656,-4.1851294737536495,99CR3L6,2,3 clusters
0.5792012805539021,0.6402013927642154,99CR3L7,2,3 clusters
-1.3026497019855836,-1.4357851577647627,99CR3L8,2,3 clusters
0.07464692789070045,-2.502664866982979,99CR3L9,2,3 clusters
-0.9151968117617639,-1.5733129073521197,99CR3LA,2,3 clusters
2.813640570188223,-1.7877510193415678,99CR3LC,1,3 clusters
0.39732177698483573,0.4248390892590568,99CR3LD,2,3 clusters
5.11106118884409,-0.8299676029216605,99CR3LE,1,3 clusters
-1.5552690119388406,-2.3650105441559304,99CR3LF,2,3 clusters
-2.4305949526753237,-0.4610236574232464,99CR3LJ,2,3 clusters
1.8923559750798165,-0.11685494225153432,99CR3LK,1,3 clusters
-6.024278170093008,3.826679718979609,99CR3LL,3,3 clusters
3.5709300511399777,2.5821802360822566,99CR3LM,1,3 clusters
-2.995742023508761,-3.335689856092599,99CR3LN,2,3 clusters
-0.08422028923686684,-3.844380685004312,99CR3LO,2,3 clusters
1.087562922243975,-0.15612549093905112,99CR3LP,2,3 clusters
-2.5874088021678996,-4.048385967156995,99CR3LQ,2,3 clusters
1.3208139975298367,2.005285788456746,99CR3LS,1,3 clusters
0.6616557886910048,-1.1588358258077653,99CR3LT,2,3 clusters
-1.0229193673337773,-0.06364833990856386,99CR3LU,2,3 clusters
4.619590316201953,-2.074884158399665,99CR3LV,1,3 clusters
1.5788360228501293,1.0445827916505177,99CR3LW,1,3 clusters
4.394626409647013,4.938340822023104,99CR3LX,1,3 clusters
-2.300994281184672,2.8951661350976488,99CR3LZ,3,3 clusters
1.4274377701806609,-4.132086613858579,99CR3M0,2,3 clusters
2.368563812014959,-2.5794108311609003,99CR3M1,1,3 clusters
-4.414212731880234,2.294186527908295,99CR3M3,3,3 clusters
1.3806303467847405,3.0646752373608295,99CR3M4,3,3 clusters
3.5956561852008937,3.091273048478499,99CR3M5,1,3 clusters
-4.571728474511902,-6.818428120191373,99CR3M6,2,3 clusters
3.9882409868994806,0.8367436317019361,99CR3M7,1,3 clusters
-1.8027305259022266,1.6327743758743414,99CR3M8,3,3 clusters
1.898348127034097,3.657044742560391,99CR3M9,3,3 clusters
-3.2548560687872614,-1.213949883378517,99CR3MA,2,3 clusters
0.9334801734878593,0.42168084064604994,99CR3MB,3,3 clusters
-0.8558949511674098,-0.3253646085775321,99CR3MC,2,3 clusters
1.7513872437556646,2.4193877140594426,99CR3MD,1,3 clusters
-2.049160223493919,-0.8059950946554101,99CR3MF,2,3 clusters
-2.758812434749628,2.3840266292255783,99CR3MH,3,3 clusters
-2.7089994367373786,-1.3265414085780445,99CR3MI,2,3 clusters
-0.9367526471402945,0.5352266337616978,99CR3MJ,2,3 clusters
-1.8263434697566556,7.241368683979499,99CR3ML,3,3 clusters
0.6457857216712891,2.392892260908204,99CR3MN,3,3 clusters
0.32123130920648996,1.8622085038008744,99CR3MO,3,3 clusters
-0.7042102588412165,-5.618075785056976,99CR3MQ,2,3 clusters
-1.7586427182538653,-2.2422801736961953,99CR3MR,2,3 clusters
-3.622179111751849,-5.693846863671464,99CR3MU,2,3 clusters
0.6332174612852346,1.20705602356808,99CR3MV,3,3 clusters
3.3846881294503994,0.5485313644861572,99CR3MW,1,3 clusters
-1.9927552429846604,0.28945164661994577,99CR3MY,2,3 clusters
-2.5267650984514862,-3.6433131661313163,99CR3MZ,2,3 clusters
2.212836052270415,-0.11285313013450236,99CR3N0,1,3 clusters
-4.315563597743188,-3.8347602333520174,99CR3N1,2,3 clusters
4.641206383266866,0.6122804126628251,99CR3N2,1,3 clusters
-5.291099640018489,-1.1958536583383597,99CR3N3,2,3 clusters
0.33131174653374085,-0.523071571247599,99CR3N4,2,3 clusters
-2.177748043703203,1.8252308013573466,99CR3N5,3,3 clusters
-1.8105627584985242,1.931658257861851,99CR3N6,3,3 clusters
-0.5000332293443693,-7.521502433393302,99CR3N7,2,3 clusters
-1.1071800733653239,-2.1692820828840413,99CR3N8,2,3 clusters
-2.7144372203563805,1.8482103709303879,99CR3QS,3,3 clusters
1.4185429945192065,-2.3526061795053907,99CR4UO,2,3 clusters
-3.6334801062804907,0.3243334120798477,99CR4UP,3,3 clusters
1.3008820486754822,-1.0286622705307191,99CR4UQ,2,3 clusters
-7.4335565448564545,-3.6896875098536084,99CR4UR,2,3 clusters
-0.948350300303448,-2.065664003523185,99CR4US,2,3 clusters
-0.2717544759906848,-2.8467016740418796,99CR4UT,2,3 clusters
3.45354468017423,-2.5735452941058368,99CR4UU,1,3 clusters
5.365545200959293,1.2624551216974744,99CR4UV,1,3 clusters
6.075775992851715,4.498749586259152,99CR4UW,1,3 clusters
-2.392792090981268,2.4308111173697045,99CR4UX,3,3 clusters
2.0388423652774406,1.347762263254403,99CR4UY,1,3 clusters
-1.5596149514609645,5.340485721868049,99CR4V0,3,3 clusters
-3.5980323873972293,-1.403711196196544,99CR4V1,2,3 clusters
1.253309441169505,-0.776899543564845,99CR4V2,2,3 clusters
1.0066950844271072,0.5247003543975248,99CR4V3,1,3 clusters
-2.9477811314559172,-1.3496185602022153,99CR4V4,2,3 clusters
-1.7928939748255697,-2.4712073837862314,99CR4V6,2,3 clusters
-1.841667542118676,-0.07465692060448205,99CR4V8,2,3 clusters
-0.40044202020131253,1.0954524008720534,99CR4V9,3,3 clusters
-4.075878151370256,4.391992805967241,99CR4VA,3,3 clusters
-1.0649349620471051,1.2463862119075146,99CR4VB,3,3 clusters
-0.8503787117294155,-4.078828149429225,99CR4VE,2,3 clusters
-2.750718754634029,-1.4720939622209344,99CR4VF,2,3 clusters
0.9628789341258873,1.8575811632976187,99CR4VG,3,3 clusters
-3.7205790051294705,-2.964413452415146,99CR4VH,2,3 clusters
-4.518499109371171,-3.644541840381477,99CR4VK,2,3 clusters
2.7849522129550133,2.504358339304998,99CR4VL,1,3 clusters
-2.5919123212218196,-0.5233889157880693,99CR4VM,2,3 clusters
-0.762533740917383,-1.3036691618854788,99CR4VN,2,3 clusters
-0.05124665023335514,5.895247171252626,99CR4VO,3,3 clusters
2.169540368477801,-0.805035983428875,99CR4VP,1,3 clusters
-0.4337521408218764,-3.8096318286251,99CR4VQ,2,3 clusters
2.9403816991335208,-2.5976700639881654,99CR4VS,1,3 clusters
-0.3943358401285552,2.0156654994038234,99CR4VT,3,3 clusters
5.217684321900734,2.28407259215582,99CR4VU,1,3 clusters
-5.840703923080015,0.904561366308473,99CR4VX,2,3 clusters
1.6809860983959832,3.0325900869429923,99CR4VY,3,3 clusters
2.3294986258786765,1.7238310853265506,99CR4W0,1,3 clusters
-1.2409659075715966,0.08047007377844778,99CR4W1,2,3 clusters
-1.8495927155269887,-2.4269457547298168,99CR4W2,2,3 clusters
-5.709224147175004,6.0288027787621505,99CR4W3,3,3 clusters
-2.1831840548995283,1.7521023474412563,99CR4W4,3,3 clusters
-1.8724762454071,7.194778424339142,99CR4W5,3,3 clusters
-3.012377748628238,2.383468908723767,99CR4W6,3,3 clusters
-1.4224621409724407,0.08759690093947459,99CR4W8,2,3 clusters
-5.154818283526281,3.899651783329965,99CR4W9,3,3 clusters
-0.23095956305540832,-1.0937838159967215,99CR4WB,2,3 clusters
-1.3315241700419842,-0.8278207609111775,99CR4WC,2,3 clusters
-1.1482861535368116,0.7370055385199901,99CR4WD,3,3 clusters
-6.087597452791902,0.9315402073926957,99CR4WF,3,3 clusters
0.12866177037859375,0.8962254800512983,99CR4WJ,2,3 clusters
-0.2793456267289867,-2.3240202225694713,99CR4WK,2,3 clusters
-4.040220501159525,0.34455581166344584,99CR4WM,2,3 clusters
-1.9804558630089146,-1.09489671010225,99CR4WN,2,3 clusters
-0.037014663874135406,2.6498078980090556,99CR4WO,3,3 clusters
-0.6571235732872022,1.0651815395296622,99CR4WQ,2,3 clusters
-2.083863916875879,-0.2843833111955975,99CR4WR,2,3 clusters
1.1207223068107075,1.2812701056811941,99CR4WS,3,3 clusters
-2.982583474558775,-4.7992530361097225,99CR4WT,2,3 clusters
4.077979607882234,-3.494514145361444,99CR4WU,1,3 clusters
-2.022044155680814,2.5394119484349584,99CR4WV,3,3 clusters
-4.775716037416964,-0.008970023248357948,99CR4WW,2,3 clusters
4.030922886392907,-1.037471197716776,99CR4WX,1,3 clusters
-2.965686203825538,1.068309381602978,99CR4WY,3,3 clusters
0.9620162873915264,1.4514399801993239,99CR4WZ,3,3 clusters
3.784720206891855,0.5495711309256963,99CR4X0,1,3 clusters
-0.9895186445988396,6.239029256360068,99CR4X1,3,3 clusters
-3.231330603610532,0.9600288837113974,99CR4X2,3,3 clusters
2.418656100718936,-2.821523029687189,99CR4X3,2,3 clusters
1.0094950594846732,0.594099216479238,99CR4X4,1,3 clusters
-1.519603954138509,3.8569424280579594,99CR4X7,3,3 clusters
1.7198067729574322,0.2967631829998428,99CR4X8,1,3 clusters
-2.13829795107183,0.3746071807474153,99CR4X9,2,3 clusters
-2.802820547977961,0.36639313143319985,99CR4XA,2,3 clusters
-1.52509880057446,0.6956437345362005,99CR4XB,3,3 clusters
1.8087233689628366,-3.629627357859783,99CR4XC,2,3 clusters
2.4119948714832637,-2.0290902525307835,99CR4XD,1,3 clusters
-0.4779802536497709,-1.7786164079735736,99CR4XE,2,3 clusters
-1.6020901109166348,1.423376818911556,99CR4XG,2,3 clusters
-4.303973028932806,-2.5766934551282197,99CR4XJ,2,3 clusters
0.373605272702769,3.668720612696699,99CR4XK,3,3 clusters
-0.8434430007693884,1.1323042557654632,99CR4XL,3,3 clusters
-4.720290543046127,2.2416250919554996,99CR4XM,3,3 clusters
-0.12835803440694124,0.7685014939132537,99CR4XN,2,3 clusters
-2.075539238531038,1.5427879353504677,99CR4XO,3,3 clusters
-0.43680390156830223,-1.5096374798457863,99CR4XP,2,3 clusters
0.6411559255692377,4.2422687919501785,99CR4XQ,3,3 clusters
-4.661905786068104,-0.8378404007805867,99CR4XR,2,3 clusters
-0.17982622486352856,-2.329013840637575,99CR4XS,2,3 clusters
2.985653683649078,-3.613210692296759,99CR4XT,1,3 clusters
1.3393419974512522,-2.2670567826857577,99CR4XU,2,3 clusters
-2.7379973140451117,1.5088739445704005,99CR4XV,2,3 clusters
0.9779832082513792,-0.9748520748744641,99CR4XW,2,3 clusters
-3.769871433846196,2.7145629320724107,99CR4XX,3,3 clusters
-0.27910381763436065,-1.226657243495768,99CR4XY,2,3 clusters
0.9993737990448767,8.525967145926316,99CR4Y0,3,3 clusters
-4.563807271045857,3.8246284018959886,99CR4Y1,3,3 clusters
5.706622573764642,-0.09881886049360325,99CR4Y3,1,3 clusters
-1.6356263847289063,-0.9310320733531883,99CR4Y4,2,3 clusters
-1.1379068395953469,3.579800324630281,99CR4Y5,3,3 clusters
-2.2113377578446785,-3.7126547437714126,99CR4Y6,2,3 clusters
0.44229259156289596,3.4235541349137435,99CR4Y7,3,3 clusters
3.7636187955300486,1.039403604057021,99CR4Y8,1,3 clusters
-1.1442239562430265,1.1065288455446247,99CR4Y9,3,3 clusters
-1.3885180996463746,3.865399703530434,99CR4YA,3,3 clusters
-3.6690452341974797,-5.019671469864338,99CR4YB,2,3 clusters
-5.018204990717341,0.354762458899719,99CR4YC,2,3 clusters
1.859504918887475,0.9744300156056577,99CR4YD,1,3 clusters
0.6529076166909917,0.18794640072424149,99CR4YE,3,3 clusters
0.11684904520048382,-4.142098964050748,99CR4YF,2,3 clusters
1.1886092261796006,4.473379860079641,99CR4YG,3,3 clusters
-1.144538240875255,1.6147926659597867,99CR4YH,3,3 clusters
0.0007566860698798237,-6.424365874995318,99CR4YI,2,3 clusters
-0.7089062878885785,-0.7961751723105683,99CR4YJ,2,3 clusters
1.621506339365262,2.712168593176226,99CR4YK,3,3 clusters
-4.151953121082496,-7.006637346158465,99CR4YL,2,3 clusters
-1.2142286463324574,0.25370641216479684,99CR4YM,2,3 clusters
1.1261280447159134,-4.13096634346401,99CR4YO,2,3 clusters
-2.954286143643585,-1.007261187198121,99CR4YR,2,3 clusters
-1.164913024200327,-3.2591069532550865,99CR4YS,2,3 clusters
-4.716004081003683,-4.069003177506703,99CR4YT,2,3 clusters
-2.128784324161435,-3.354619357620093,99CR4YU,2,3 clusters
-1.2005579466427605,-2.0927338015499863,99CR4YW,2,3 clusters
-2.491515546022381,0.8221297460282739,99CR4YX,3,3 clusters
1.570084240950251,2.361822792218511,99CR4YY,3,3 clusters
2.9286748430618426,5.596158114765698,99CR4YZ,3,3 clusters
-3.1707723084017068,0.967798814482465,99CR4Z1,3,3 clusters
8.056331936322174,2.7723078391908387,99CR4Z2,1,3 clusters
2.267159648011177,-0.8777836059331208,99CR4Z3,1,3 clusters
-1.702170336285657,-1.0446440914807424,99CR4Z4,2,3 clusters
-3.522974874101543,-0.6768057168976804,99CR58A,2,3 clusters
-3.7913412372861734,0.41900052117481523,99CR58B,2,3 clusters
-0.8609888401042294,1.336771045056903,99CR58D,3,3 clusters
-1.8710091820747359,-2.3308015083240567,99CR58E,2,3 clusters
-2.6881528714654817,-1.9229230098291412,99CR58F,2,3 clusters
-2.863718686207341,-0.24318438759091668,99CR58K,2,3 clusters
-1.5715517759015518,-0.09050538988947436,99CR58L,2,3 clusters
-2.596291903089485,1.8372692313913273,99CR58M,3,3 clusters
2.6458661667824996,2.848758995914342,99CR58N,1,3 clusters
2.6923007716422376,-0.10435252727637288,99CR58O,1,3 clusters
-3.8863052041125394,6.8733595092914435,99CR58P,3,3 clusters
0.25100330427726747,-2.5994551596089877,99CR58R,2,3 clusters
-5.446924266946137,1.1727742191188417,99CR58T,3,3 clusters
0.9783421745771773,1.5085002096035582,99CR58U,3,3 clusters
-0.9724006839237395,0.5244376974758536,99CR58V,2,3 clusters
-3.292109197030976,-0.055867714362357414,99CR58W,2,3 clusters
2.8964288317854923,3.1836553136455117,99CR58X,1,3 clusters
-3.0097875277180686,2.5287342344718327,99CR58Y,3,3 clusters
0.6238705944249852,-0.425599877966944,99CR58Z,2,3 clusters
-3.991242721352999,0.817348884651729,99CR590,3,3 clusters
0.7869346511631615,2.0131629014994052,99CR592,3,3 clusters
-3.6226491740950997,0.5685193608870835,99CR593,2,3 clusters
3.8209174654092712,2.654099863691948,99CR594,1,3 clusters
8.055136384438924,1.7076600358056426,99CR597,1,3 clusters
1.0849910789933057,1.1049239449839934,99CR598,3,3 clusters
1.752963384439966,-3.1218763517696306,99CR599,2,3 clusters
-2.1245647465352158,-1.7515176939652695,99CR59A,2,3 clusters
2.741488945935861,1.8086083446256294,99CR59B,1,3 clusters
-2.3302061588356344,-0.37641574324703625,99CR59C,2,3 clusters
-3.2886714923998044,-1.6492899512781063,99CR59E,2,3 clusters
-2.4880757840578465,-1.8461632308246194,99CR59F,2,3 clusters
-1.9061368611701996,2.13130301622758,99CR59H,3,3 clusters
-2.3579180876785664,1.38998301252995,99CR59I,3,3 clusters
2.0790926647153243,4.608329867252379,99CR59K,3,3 clusters
-0.2879085953963005,-1.2321609039325425,99CR59N,2,3 clusters
-3.7624030043950376,1.0553756270572805,99CR59O,3,3 clusters
0.6874109220438632,-0.18424252369782265,99CR59P,2,3 clusters
1.3856100434757321,-1.0619748418849664,99CR59Q,2,3 clusters
-0.5094144038136622,-1.746180514884661,99CR59R,2,3 clusters
0.4751725693676525,-1.7413246026923856,99CR59S,2,3 clusters
1.052447066468842,0.5711218441820023,99CR59T,1,3 clusters
-0.5383298633172976,6.494020898669656,99CR59V,3,3 clusters
-2.814520786485553,-0.8325140234346227,99CR59W,2,3 clusters
4.088412627166725,1.1897130758475642,99CR59Z,1,3 clusters
4.365338893419858,1.8063771319940063,99CR5A0,1,3 clusters
6.803121618510056,-1.2960258954922974,99CR5A1,1,3 clusters
1.271953610001485,3.414233908521108,99CR5A2,3,3 clusters
6.342093261313814,3.3382379132801385,99CR5A3,1,3 clusters
-2.785268381545987,3.498896804666748,99CR5AJ,3,3 clusters
2.517474413616694,-2.9749043142262113,99CR5JJ,1,3 clusters
4.242788911627247,1.9093793467710718,99CR5JK,1,3 clusters
3.3498638436360975,-0.9352047255070511,99CR5JM,1,3 clusters
-5.20326044161003,5.0575233799534605,99CR5JN,3,3 clusters
3.1387863972268746,0.3512857424924284,99CR5JO,1,3 clusters
-2.6779694749506056,-3.0263557635596476,99CR5JP,2,3 clusters
-7.592926855743499,-2.5825142518110162,99CR5JQ,2,3 clusters
-4.817745414766864,0.7979549341563634,99CR5JR,3,3 clusters
-2.3155017961242077,0.6065131579884152,99CR5JS,2,3 clusters
-4.553208012049085,-4.124959317376761,99CR5JT,2,3 clusters
3.163763302897579,0.2843819655066359,99CR5JU,1,3 clusters
0.17934017272490313,2.847588020280821,99CR5JV,3,3 clusters
-2.8193380193382906,-0.8925528521976988,99CR5JW,2,3 clusters
1.767346619673315,-0.02127392412081922,99CR5JX,1,3 clusters
-3.375253228571677,-0.489295874002936,99CR5JY,2,3 clusters
5.20128055011765,1.3112120131121239,99CR5JZ,1,3 clusters
-0.39902389770692737,-1.7075229035545403,99CR5K1,2,3 clusters
-0.2185282436189539,-1.9170234170073361,99CR5K2,2,3 clusters
-2.7717325352592357,-0.4245564021652825,99CR5K4,2,3 clusters
0.09730008560727181,3.4441836319120283,99CR5K5,3,3 clusters
3.1368208091674177,0.6554906465206699,99CR5K6,1,3 clusters
-2.454050852956679,-1.9679240913083735,99CR5K7,2,3 clusters
-3.024146025066194,0.677613642304814,99CR5K8,2,3 clusters
-0.5072380541780247,-1.0465673194546679,99CR5K9,2,3 clusters
2.302345595577414,1.7044804410434606,99CR5KA,1,3 clusters
-3.793928189634908,1.288311882818086,99CR5KB,2,3 clusters
4.957747908263999,-2.9634144676753373,99CR5KD,1,3 clusters
0.7343261330041846,-2.0100597952966037,99CR5KE,2,3 clusters
-6.4667757187607595,0.09936999142515035,99CR5KH,2,3 clusters
-0.6016026841579731,0.4817490938167917,99CR5KJ,2,3 clusters
1.7863217202954869,1.8342478495011307,99CR5KK,1,3 clusters
1.12292020046414,-0.1689492587581923,99CR5KL,2,3 clusters
-2.9460022900193095,3.150532231827241,99CR5KN,3,3 clusters
1.0369534161801504,-2.781708665435814,99CR5KO,2,3 clusters
-2.787005995752902,-1.672727894768369,99CR5KP,2,3 clusters
-2.1186244093499367,-1.424212545265527,99CR5KQ,2,3 clusters
-1.2582347454373473,-0.3472496235500057,99CR5KS,2,3 clusters
0.14423807337606911,-0.9042468226432735,99CR5KT,2,3 clusters
-1.5051949853824533,-0.9065990652335821,99CR5KU,2,3 clusters
0.43086853564052313,-3.5778587807273547,99CR5KV,2,3 clusters
0.49233774115279877,-1.3495507176020498,99CR5KW,2,3 clusters
0.4404431626404052,5.026411528522891,99CR5KY,3,3 clusters
-0.8904850374822163,0.30515807523334415,99CR5KZ,2,3 clusters
0.8375330077758915,5.170307893847317,99CR5L0,3,3 clusters
-0.12049048617878494,4.354020421451452,99CR5L1,3,3 clusters
-2.652273467874388,-6.488862356645754,99CR5L2,2,3 clusters
-1.8278309661882899,-0.3726162052728066,99CR5L3,2,3 clusters
1.2458071598764153,-1.3854715187745605,99CR5L4,2,3 clusters
